name,followers_number,avatar_url,average_views,price
FarmerNash_,61989,https://pbs.twimg.com/profile_images/1735112199738396672/A7oNHLQq_bigger.jpg,1046.5,4.2
therealchaseeb,63600,https://pbs.twimg.com/profile_images/1841834175680413698/i5OGAT9d_bigger.jpg,0,4.2
jbondwagon,63558,https://pbs.twimg.com/profile_images/1817244384943030272/xGQzGMcj_bigger.jpg,0,4.2
MilkRoadDaily,63818,https://pbs.twimg.com/profile_images/1539296276407324673/4IBkcdhF_bigger.jpg,1376,4.2
SpeculatorArt,64643,https://pbs.twimg.com/profile_images/1704487889176821761/dvD3eCF7_bigger.jpg,555,4.5
Crouserrr,64919,https://pbs.twimg.com/profile_images/1840635071151185920/iLpaETB6_bigger.jpg,746,4.5
TheSolanaBoss,65123,https://pbs.twimg.com/profile_images/1796138864089677826/VGpaMHgz_bigger.jpg,0,4.5
artsch00lreject,65160,https://pbs.twimg.com/profile_images/1654073228426629120/uxDUcLH6_bigger.jpg,0,4.5
0xlxlmeme,78231,https://pbs.twimg.com/profile_images/1741018255807164416/yEWft2Q6_bigger.jpg,25608,4.5
mememe69696969,69361,https://pbs.twimg.com/profile_images/1596041341380997120/8dy91BAl_bigger.jpg,2601,4.5
KennethBosak,66360,https://pbs.twimg.com/profile_images/1803116056782782465/I7lQL0dE_bigger.jpg,0,4.5
hashoshi4,67281,https://pbs.twimg.com/profile_images/1389250956295131136/rooAJDLC_bigger.jpg,4913,4.5
ashrobinqt,67947,https://pbs.twimg.com/profile_images/1616178369011269648/2MUSZzrQ_bigger.jpg,5527,4.5
ZK_shark,67960,https://pbs.twimg.com/profile_images/1793143137168154624/9mI7Suyp_bigger.jpg,94943,4.5
Solana_Emperor,68448,https://pbs.twimg.com/profile_images/1628875028744871937/-5k_qoqn_bigger.png,295,4.5
silverfang88,69076,https://pbs.twimg.com/profile_images/1675809384902066176/B911i4R9_bigger.jpg,3229,4.5
CarlosOMFG,68687,https://pbs.twimg.com/profile_images/1762507247996063744/3U1iqx4v_bigger.jpg,0,4.5
Timeless_Crypto,68543,https://pbs.twimg.com/profile_images/1654015517110181889/ob46Kcbo_bigger.jpg,6744,4.5
punk4762,69509,https://pbs.twimg.com/profile_images/1791093902830882816/ijW6uxYC_bigger.jpg,228.5,4.5
leap_xyz,71346,https://pbs.twimg.com/profile_images/1785017878795915264/N-uCtPDD_bigger.jpg,7751.8,4.5
anon_rip,71376,https://pbs.twimg.com/profile_images/1827053947305009152/dpYLB4NS_bigger.jpg,0,4.5
mvpescu,71334,https://pbs.twimg.com/profile_images/1840675466845270016/trLWhkBy_bigger.jpg,368,4.5
CryptoHarry_,71819,https://pbs.twimg.com/profile_images/1637253283411820544/BVTBgQZ8_bigger.jpg,1558,4.5
CryptoChihiro,72001,https://pbs.twimg.com/profile_images/1742241079032778752/mUFbzhZH_bigger.jpg,697,4.5
NFTLabz_,72374,https://pbs.twimg.com/profile_images/1815758640357498880/IKR9v9fQ_bigger.jpg,2539,4.5
SneakyninjaNFTs,72811,https://pbs.twimg.com/profile_images/1783543304652746755/hO8Hn0ZK_bigger.jpg,3412,4.5
PaikCapital,73431,https://pbs.twimg.com/profile_images/1702550886374162432/JutW85Lj_bigger.jpg,0,4.5
greybtc,73261,https://pbs.twimg.com/profile_images/1795671781644148736/uLpZCGJA_bigger.jpg,1091.333333,4.5
Kryptomonach,80607,https://pbs.twimg.com/profile_images/1685312648928178176/Gf-bYxFM_bigger.jpg,32956,4.5
Cryptanzee,76187,https://pbs.twimg.com/profile_images/1840454997915340800/mFcdtYBX_bigger.jpg,0,4.5
SmallCapScience,76985,https://pbs.twimg.com/profile_images/1556492962951045120/I1b7rAnk_bigger.jpg,2687.666667,4.5
Giooton,77369,https://pbs.twimg.com/profile_images/1832730482691227648/uKKw8JfX_bigger.jpg,0,4.5
Defina_Official,77213,https://pbs.twimg.com/profile_images/1612526600444076053/k2JMccBN_bigger.jpg,7978,4.5
Lina_nftt,86402,https://pbs.twimg.com/profile_images/1697357772327677952/Ahzz7Raz_bigger.png,1067.5,4.5
xBenJamminx,79127,https://pbs.twimg.com/profile_images/1837819852033011712/dcYh5w69_bigger.jpg,0,4.5
TheEwansEffect,44330,https://pbs.twimg.com/profile_images/1610414618274414599/MoBnl66V_bigger.jpg,0,4.6
WEB3Eliza,79363,https://pbs.twimg.com/profile_images/1832013836779429888/HM7iKJXG_bigger.jpg,3908,4.6
Dynamo_Patrick,79340,https://pbs.twimg.com/profile_images/1700258144704757760/1lzTmKc7_bigger.jpg,0,4.6
CryptoGodfatha,79244,https://pbs.twimg.com/profile_images/1777813234495475712/w-HNCOIY_bigger.jpg,491,4.6
jpeggler,81452,https://pbs.twimg.com/profile_images/1843308898637299713/1CzHhbyh_bigger.jpg,6309,4.6
wsdxbz1,79858,https://pbs.twimg.com/profile_images/1591141311561670656/zxdc0cFC_bigger.jpg,0,4.6
pastagotsauce,80300,https://pbs.twimg.com/profile_images/1793458691934732288/AoSApcpk_bigger.jpg,0,4.6
SolportTom,80570,https://pbs.twimg.com/profile_images/1643347033573535747/MyGKYVX9_bigger.jpg,0,4.6
ElenaaETH,80521,https://pbs.twimg.com/profile_images/1676299468231024640/ra9tya5u_bigger.jpg,0,4.6
piovincenzo_,80603,https://pbs.twimg.com/profile_images/1673751028800389124/Tr735RIT_bigger.jpg,0,4.6
bledi_gmi,83725,https://pbs.twimg.com/profile_images/1757666120536883200/E3X7Egln_bigger.jpg,1426,4.6
elliotlfg,82023,https://pbs.twimg.com/profile_images/1830032534677147648/YhYZZaB2_bigger.jpg,1764,4.6
Fityeth,83032,https://pbs.twimg.com/profile_images/1733051448689381376/tdmNYA6E_bigger.jpg,878,4.6
theNFTjosh,84276,https://pbs.twimg.com/profile_images/1842968122283692033/yPJJXySo_bigger.jpg,1181,4.6
Lexibtceth,82981,https://pbs.twimg.com/profile_images/1821707588561465344/duMLe2pC_bigger.jpg,3322,4.6
benitopagotto,84436,https://pbs.twimg.com/profile_images/1778448010684366848/ISqGVnUn_bigger.jpg,0,4.6
Zeero_GGWP,84957,https://pbs.twimg.com/profile_images/1689340637068345344/mKY68W3D_bigger.png,607.3333333,4.6
vohvohh,85788,https://pbs.twimg.com/profile_images/1739414823396356096/EgeEiZUV_bigger.jpg,0,4.6
andy8052,85857,https://pbs.twimg.com/profile_images/1749873563304067072/NkgDwXBn_bigger.jpg,1867,4.6
domodata,86397,https://pbs.twimg.com/profile_images/1540363498848403461/TIUPOCQx_bigger.jpg,8652.5,4.6
knox_trades,87206,https://pbs.twimg.com/profile_images/1829192154456969216/oB9koIuz_bigger.jpg,1347.75,4.7
lucianlampdefi,87248,https://pbs.twimg.com/profile_images/1713100418417668098/v6OwCpTs_bigger.png,1070,4.7
DEG_2020,99596,https://pbs.twimg.com/profile_images/1675830022127616002/3zycJC4a_bigger.jpg,0,4.7
Nate_Rivers,100437,https://pbs.twimg.com/profile_images/1840306005957296128/-_90_OXD_bigger.jpg,4037,4.7
Axel_bitblaze69,107475,https://pbs.twimg.com/profile_images/1798045863593525248/wJ2rC-9h_bigger.jpg,0,4.7
cryptoSqueeze,109725,https://pbs.twimg.com/profile_images/1434962703290753025/Nr4FkPNc_bigger.jpg,45462,4.7
AltGemHunter,111347,https://pbs.twimg.com/profile_images/1836074483938979840/FuMa5Kwc_bigger.jpg,3259,4.7
Awawat_Trades,119679,https://pbs.twimg.com/profile_images/1705441078193926144/gLmTqHQN_bigger.jpg,13296,4.7
blackbeardXBT,128145,https://pbs.twimg.com/profile_images/1573958923886927873/LNotmXRf_bigger.jpg,5362,4.7
Phoenix_Ash3s,132586,https://pbs.twimg.com/profile_images/1536292638902697984/zh6sMqEp_bigger.jpg,0,4.7
orangie,149218,https://pbs.twimg.com/profile_images/1843439709571219456/iNRM1482_bigger.jpg,0,4.7
AytuncYildizli,141745,https://pbs.twimg.com/profile_images/1735616314511609856/tgu38_Ry_bigger.jpg,0,4.7
cryptomocho,142665,https://pbs.twimg.com/profile_images/1809987727279955969/RGJPgACa_bigger.jpg,6751.25,4.7
mattmedved,157549,https://pbs.twimg.com/profile_images/1773552885713846272/ouyHPCta_bigger.jpg,0,4.7
sibeleth,161513,https://pbs.twimg.com/profile_images/1764228863209418753/CclG6MLN_bigger.jpg,31013,4.7
ZGodegen,166735,https://pbs.twimg.com/profile_images/1696477866308030464/mbSYUHJ1_bigger.png,9157.5,4.7
KevinSusanto,171538,https://pbs.twimg.com/profile_images/1810977997736071168/7oMwzpd0_bigger.jpg,0,4.7
CryptoVonDoom,190619,https://pbs.twimg.com/profile_images/1783884127831535616/CFogUoHh_bigger.jpg,0,4.8
CryptoDefiLord,189712,https://pbs.twimg.com/profile_images/1843147529312989184/u2mbm-oV_bigger.jpg,3567.5,4.8
alpha_pls,108470,https://pbs.twimg.com/profile_images/1504139683751763971/YDAbI0Ay_bigger.jpg,4565,4.8
damskotrades,109873,https://pbs.twimg.com/profile_images/1764380143374458880/GvGfnRL__bigger.jpg,0,4.8
LucaNetz,111459,https://pbs.twimg.com/profile_images/1598695490685747200/AsOZ085k_bigger.jpg,0,4.8
LucasWeb3_,118259,https://pbs.twimg.com/profile_images/1676900475755536384/2Jz_p__j_bigger.png,3085,4.8
Cryptoking,112776,https://pbs.twimg.com/profile_images/1591393579142123522/JC36CJsK_bigger.jpg,0,4.8
MinisterOfNFTs,113675,https://pbs.twimg.com/profile_images/1581335385103269890/ls5Pg3C9_bigger.png,0,4.8
StockLizardKing,113459,https://pbs.twimg.com/profile_images/1819408422930206720/Y16GfqBW_bigger.jpg,0,4.8
ttxsgxfc,113966,https://pbs.twimg.com/profile_images/1678763901402615809/Yh83dfrk_bigger.jpg,0,4.8
CapetainTrippy,118128,https://pbs.twimg.com/profile_images/1834776972267769856/qqpCHQJP_bigger.jpg,145,4.8
santiagoroel,116791,https://pbs.twimg.com/profile_images/1492672526656446467/uH5PD24j_bigger.jpg,0,4.8
Cry_List,123835,https://pbs.twimg.com/profile_images/1787164964161036289/OnKTmRtV_bigger.jpg,0,4.8
barkmeta,119622,https://pbs.twimg.com/profile_images/1839662816195674112/1HLbw6bL_bigger.jpg,4566,4.8
HGEABC,121515,https://pbs.twimg.com/profile_images/1813518604245008384/NRjRnmzu_bigger.jpg,4703,4.8
SOLbuckets,121386,https://pbs.twimg.com/profile_images/1755373137925943296/ckLmKA3N_bigger.jpg,2177.5,4.8
TheDeFinvestor,121895,https://pbs.twimg.com/profile_images/1622002065483374592/Bu0ot06d_bigger.png,0,4.8
MookieNFT,122281,https://pbs.twimg.com/profile_images/1640921641357045762/vEjfbVud_bigger.png,0,4.8
ShiLLin_ViLLian,124727,https://pbs.twimg.com/profile_images/1674232972667686912/30hd3ogC_bigger.jpg,1696.5,4.8
AlexCobb_,158909,https://pbs.twimg.com/profile_images/1820601247478554624/U2-5Lyxd_bigger.jpg,3430,4.8
notEezzy,167847,https://pbs.twimg.com/profile_images/1750880316196089856/YplOr-oj_bigger.jpg,11592,4.8
DaveCrypto91,175818,https://pbs.twimg.com/profile_images/1838132931304255488/0PQFI5s6_bigger.jpg,0,4.8
chooserich,174309,https://pbs.twimg.com/profile_images/1673530491750719488/zjB5OMTf_bigger.jpg,4672,4.8
Arthur_0x,176759,https://pbs.twimg.com/profile_images/1680184510510669825/fmWRG1f-_bigger.jpg,55183,4.8
andr3w,184400,https://pbs.twimg.com/profile_images/1841959022322450434/-Qboh9S-_bigger.jpg,1682,4.8
Ebubechi_Gmi,91976,https://pbs.twimg.com/profile_images/1742941835562012673/FF1SQaz5_bigger.jpg,0,4.8
Noahhweb3,165238,https://pbs.twimg.com/profile_images/1818670359903617024/LO_CXF5C_bigger.jpg,0,4.8
Somehcrypto,25188,https://pbs.twimg.com/profile_images/1681744566888591363/kKleVTg1_bigger.jpg,0,4.8
traderrocko,38515,https://pbs.twimg.com/profile_images/1355123076183322625/3tpOFCLO_bigger.jpg,0,4.9
syanovee,3791,https://pbs.twimg.com/profile_images/1840442835226513408/3SGTY7Ov_bigger.jpg,0,4.9
demigod_zen_,620,https://pbs.twimg.com/profile_images/1827499596664238080/KLZ7tYmU_bigger.jpg,0,4.9
ilodiwow,117008,https://pbs.twimg.com/profile_images/1814772296575275008/jHHeP12j_bigger.jpg,0,4.9
PastorKelby,9627,https://pbs.twimg.com/profile_images/1840275281996591104/WKsbUEcm_bigger.jpg,358.6666667,4.9
Collectxrnft,24467,https://pbs.twimg.com/profile_images/1831129902197735424/6kgr-DgK_bigger.jpg,0,4.9
ScoopySnax,8533,https://pbs.twimg.com/profile_images/1836640136588824576/aXuXJ6NY_bigger.jpg,296,4.9
churchofthescf,19311,https://pbs.twimg.com/profile_images/1828107281457704969/sNFVI1N1_bigger.jpg,26756,4.9
offshoda,88051,https://pbs.twimg.com/profile_images/1815023021435846657/DDCh9-H8_bigger.jpg,1435,4.9
mbeNFT,89179,https://pbs.twimg.com/profile_images/1838696357487411200/gLgMBslU_bigger.jpg,0,4.9
AxieAur,88200,https://pbs.twimg.com/profile_images/1754327870007119872/C5PYj2l1_bigger.jpg,424,4.9
1CrypticPoet,89174,https://pbs.twimg.com/profile_images/1757425598975152128/gBYSapqp_bigger.jpg,0,4.9
neestesol,89026,https://pbs.twimg.com/profile_images/1797362125251231744/M5YVqhFb_bigger.jpg,0,4.9
Crypto_Fans_ETH,89232,https://pbs.twimg.com/profile_images/1773029562840154114/m06uuY0l_bigger.jpg,683.5,4.9
SOLPlayboy,89363,https://pbs.twimg.com/profile_images/1774589917416353792/fn58QEXp_bigger.jpg,6110,4.9
SolanaPrincess,89443,https://pbs.twimg.com/profile_images/1833195969871257600/R42oa-0-_bigger.jpg,3371.5,4.9
VanessaDefi,90282,https://pbs.twimg.com/profile_images/1691398313122172928/HytZCPYL_bigger.jpg,0,4.9
CryptoFeras,89903,https://pbs.twimg.com/profile_images/1658649704144445440/I1MfvBWV_bigger.jpg,3683,4.9
solsniperr,90696,https://pbs.twimg.com/profile_images/1590489295948861441/eVOEFnZ0_bigger.jpg,0,4.9
CaleCrypto,91221,https://pbs.twimg.com/profile_images/1484242223151603716/-H0LZt3N_bigger.jpg,4261,4.9
defi_mochi,91235,https://pbs.twimg.com/profile_images/1676246952131043330/a_9p7KnH_bigger.jpg,12820.33333,4.9
0xc06,92492,https://pbs.twimg.com/profile_images/1624872954772291588/uYbsQPgR_bigger.jpg,0,4.9
SpiderCrypto0x,93417,https://pbs.twimg.com/profile_images/1821320107085459458/RsUrs7-5_bigger.jpg,2319,4.9
ChartFuMonkey,94148,https://pbs.twimg.com/profile_images/1842622314086612993/3t9rhUn7_bigger.jpg,3478.5,4.9
betty_nft,93707,https://pbs.twimg.com/profile_images/1747451575902277632/qdZQcCsR_bigger.jpg,1734,4.9
9x9x9eth,96619,https://pbs.twimg.com/profile_images/1547207276913692672/qpleXjcy_bigger.jpg,0,4.9
PawelSynapse,102281,https://pbs.twimg.com/profile_images/1620932447104811010/PWPeS3eo_bigger.png,0,4.9
thenameisbrill,106082,https://pbs.twimg.com/profile_images/1588583212049203200/mKlDhAoY_bigger.jpg,0,4.9
wabdoteth,102609,https://pbs.twimg.com/profile_images/1787697051058278400/kT_Ct6Mj_bigger.jpg,0,4.9
KookCapitalLLC,103627,https://pbs.twimg.com/profile_images/1724383779307843584/YiFv8ORd_bigger.jpg,2851,4.9
nftboi_,103127,https://pbs.twimg.com/profile_images/1804227424202498048/stZT-vGg_bigger.jpg,3282,4.9
fxnction,125418,https://pbs.twimg.com/profile_images/1827760912326860800/X6KMz2ir_bigger.jpg,2542.5,4.9
SolJakey,126764,https://pbs.twimg.com/profile_images/1835432483124281346/KA3Vm4jy_bigger.jpg,9338.25,4.9
ZAGABOND,129210,https://pbs.twimg.com/profile_images/1605984553310437376/Du3FX-og_bigger.jpg,0,4.9
oCalebSol,130649,https://pbs.twimg.com/profile_images/1605944722383577089/yOBjE-Pz_bigger.jpg,0,4.9
MintOfTheDay,131008,https://pbs.twimg.com/profile_images/1690838399643500545/T4LRcvnX_bigger.jpg,0,4.9
beijingdou,131777,https://pbs.twimg.com/profile_images/1602122467002155010/MI7V7cqu_bigger.png,0,4.9
gem_insider,132506,https://pbs.twimg.com/profile_images/1352548197835681793/P8tRO3U2_bigger.jpg,0,4.9
Atitty_,134640,https://pbs.twimg.com/profile_images/1837689888344289281/FjdwSIXH_bigger.jpg,13708,4.9
The__Solstice,136268,https://pbs.twimg.com/profile_images/1830786921200521216/ei_obfWy_bigger.jpg,0,4.9
CryptoTea_,135253,https://pbs.twimg.com/profile_images/1583173844134924288/Z-d6vdZy_bigger.jpg,12104,4.9
JJcycles,135944,https://pbs.twimg.com/profile_images/1799467642874396672/iDfgP_KT_bigger.jpg,4528.5,4.9
jp_mullin888,137519,https://pbs.twimg.com/profile_images/1777510613700546560/U1pLm3_A_bigger.jpg,0,4.9
0xMert_,146582,https://pbs.twimg.com/profile_images/1775535430835863552/zgFeCArT_bigger.jpg,8954,4.9
mdudas,152030,https://pbs.twimg.com/profile_images/1830738945237250048/2d9vOGIY_bigger.jpg,0,4.9
CryptoGorillaYT,153916,https://pbs.twimg.com/profile_images/1670275516878712832/mMvuhAtS_bigger.png,0,4.9
NFTGUYY,157044,https://pbs.twimg.com/profile_images/1598280213766758400/iyD38R1k_bigger.png,0,4.9
cozypront,157947,https://pbs.twimg.com/profile_images/1677409859992428545/XwXB8OAN_bigger.jpg,0,4.9
GemsScope,160602,https://pbs.twimg.com/profile_images/1832865606195924993/OJEEj12O_bigger.jpg,0,4.9
SilverBulletBTC,161743,https://pbs.twimg.com/profile_images/1741984090654384128/jg7EYWpQ_bigger.jpg,3442,4.9
ChandlerGuo,161800,https://pbs.twimg.com/profile_images/1589141652198694912/tweqsURL_bigger.jpg,54933.2,4.9
SolanaLegend,163791,https://pbs.twimg.com/profile_images/1815207549370597376/3s7WP_cw_bigger.jpg,0,4.9
Ravers,164159,https://pbs.twimg.com/profile_images/1794804462281760768/vjJao1Nb_bigger.jpg,2364.5,4.9
CryptoAnglio,169824,https://pbs.twimg.com/profile_images/1737849521441550336/5W4BOjSi_bigger.jpg,6960,4.9
fvckrender,171080,https://pbs.twimg.com/profile_images/1773751669366386688/7bI91Ls4_bigger.jpg,0,4.9
dubzyxbt,183392,https://pbs.twimg.com/profile_images/1735828728410959872/BgV3z76d_bigger.jpg,10826.5,4.9
ZeusLFG,183987,https://pbs.twimg.com/profile_images/1803272948637220864/E4mpwzmr_bigger.jpg,763,4.9
SolanaSensei,184904,https://pbs.twimg.com/profile_images/1680568559997444096/kMsr7fun_bigger.jpg,6061.666667,4.9
notsofast,194996,https://pbs.twimg.com/profile_images/1828805788334182400/SNSMfhh2_bigger.jpg,0,4.9
osf_rekt,197042,https://pbs.twimg.com/profile_images/1843252624386048001/VfQjPTzf_bigger.png,3137.5,5
3orovik,204845,https://pbs.twimg.com/profile_images/1602013001275432961/fPt7sb1f_bigger.png,6419,5
LilMoonLambo,205536,https://pbs.twimg.com/profile_images/1694151089904312320/1QNDNd_f_bigger.jpg,4620,5
CryptoFinally,197521,https://pbs.twimg.com/profile_images/1642616205897768963/PKGpPHKV_bigger.jpg,6309,5
WisdomMatic,214925,https://pbs.twimg.com/profile_images/1595000031244943360/c2KdF0Bp_bigger.jpg,11796,5
BentoBoiNFT,220288,https://pbs.twimg.com/profile_images/1732506671145156608/9w7Iv1Iz_bigger.jpg,1780,5
rajgokal,245736,https://pbs.twimg.com/profile_images/1793628589461798912/t0u2yVKg_bigger.jpg,0,5
SOLBigBrain,250111,https://pbs.twimg.com/profile_images/1653077175287914496/qESpHuGx_bigger.jpg,0,5
laurashin,250777,https://pbs.twimg.com/profile_images/1539462748173746176/hxR80FYT_bigger.png,4459.5,5
gainzy222,255879,https://pbs.twimg.com/profile_images/1763753850240983040/bg9hu_kW_bigger.jpg,9577,5
DeeZe,262086,https://pbs.twimg.com/profile_images/1833184180722597888/cCc5A3sj_bigger.jpg,2488,5
frankdegods,262997,https://pbs.twimg.com/profile_images/1842057740845203456/-YrmNrKI_bigger.jpg,0,5
IcedKnife,328416,https://pbs.twimg.com/profile_images/1650746818798444544/OaAb9GI0_bigger.jpg,13672.66667,5
farokh,419366,https://pbs.twimg.com/profile_images/1826092771590934528/YGIm2aCM_bigger.jpg,5997,5
IvanOnTech,468669,https://pbs.twimg.com/profile_images/1654548524472696834/GR4VOP4Y_bigger.png,0,5
zhusu,597855,https://pbs.twimg.com/profile_images/1642482315602395138/7g4NNyuA_bigger.jpg,26970.33333,5
trader1sz,602152,https://pbs.twimg.com/profile_images/1842923283420790785/1yI_Grqf_bigger.jpg,0,5
blockchainedbb,204359,https://pbs.twimg.com/profile_images/1528513156032745472/ymeGRGhA_bigger.jpg,0,5
3LAU,251006,https://pbs.twimg.com/profile_images/1766592636054605824/YKGi-TQf_bigger.jpg,0,5
langeriuseth,250310,https://pbs.twimg.com/profile_images/1826609456227995648/z6hWfBBn_bigger.jpg,1669,5
CryptoNewton,267648,https://pbs.twimg.com/profile_images/1585198113794494470/BklvuxQy_bigger.jpg,17621,5
AlexanderHaxton,292532,https://pbs.twimg.com/profile_images/1075831827074433024/rrSyO8R-_bigger.jpg,0,5
cburniske,302072,https://pbs.twimg.com/profile_images/1494841994572562433/I-j4N9Z7_bigger.jpg,0,5
ryandcrypto,318823,https://pbs.twimg.com/profile_images/1811295873307148288/aKIHoqoN_bigger.jpg,2638,5
XRPcryptowolf,333913,https://pbs.twimg.com/profile_images/1129071725033992193/o_h5nW2x_bigger.png,0,5
litcapital,371538,https://pbs.twimg.com/profile_images/1611406816130338816/KWJfnndd_bigger.jpg,0,5
aeyakovenko,407040,https://pbs.twimg.com/profile_images/1836225007631925248/_ktfi5Y5_bigger.jpg,0,5
CredibleCrypto,424292,https://pbs.twimg.com/profile_images/1663200685905661952/44N9jK32_bigger.jpg,0,5
mrJackLevin,425773,https://pbs.twimg.com/profile_images/1815751452171898880/Ydka5iAZ_bigger.jpg,9013.5,5
CRYPTOFIED1,459550,https://pbs.twimg.com/profile_images/1824404342167728128/LX9iEXIq_bigger.jpg,0,5
Jihoz_Axie,505446,https://pbs.twimg.com/profile_images/1807719509287190528/iMm9mN-u_bigger.jpg,1133,5
Pentosh1,805528,https://pbs.twimg.com/profile_images/1767366822309855232/YJCVbrQl_bigger.jpg,0,5